transaction_id,date,customer_id,region,item_id,item_name,quantity,unit_price,discount_applied,total_revenue,cost_of_goods,profit
TXN001268,2025-05-05,C0024,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001269,2025-05-05,C0102,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001270,2025-05-05,C0072,Domestic,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001271,2025-05-06,C0107,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001272,2025-05-06,C0090,Europe,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN001273,2025-05-06,C0054,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001274,2025-05-06,C0107,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001275,2025-05-06,C0083,North America,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN001276,2025-05-06,C0164,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001277,2025-05-06,C0001,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001278,2025-05-06,C0130,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001279,2025-05-06,C0004,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN001280,2025-05-06,C0023,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001281,2025-05-06,C0007,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001282,2025-05-06,C0152,North America,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN001283,2025-05-06,C0169,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001284,2025-05-06,C0122,Europe,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN001285,2025-05-06,C0187,North America,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001286,2025-05-06,C0154,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001287,2025-05-07,C0030,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001288,2025-05-07,C0090,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001289,2025-05-07,C0097,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001290,2025-05-07,C0148,North America,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001291,2025-05-07,C0023,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001292,2025-05-07,C0189,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001293,2025-05-07,C0084,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001294,2025-05-07,C0150,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001295,2025-05-07,C0145,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001296,2025-05-07,C0160,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001297,2025-05-07,C0081,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001298,2025-05-07,C0008,Domestic,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN001299,2025-05-07,C0047,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001300,2025-05-07,C0147,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001301,2025-05-07,C0107,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001302,2025-05-08,C0144,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001303,2025-05-08,C0006,Domestic,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001304,2025-05-08,C0123,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001305,2025-05-08,C0193,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001306,2025-05-08,C0130,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001307,2025-05-09,C0007,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001308,2025-05-09,C0173,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001309,2025-05-09,C0175,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001310,2025-05-09,C0160,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001311,2025-05-09,C0109,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001312,2025-05-09,C0048,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001313,2025-05-09,C0060,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001314,2025-05-09,C0155,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001315,2025-05-09,C0185,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001316,2025-05-09,C0010,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001317,2025-05-09,C0050,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001318,2025-05-09,C0157,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN001319,2025-05-10,C0092,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001320,2025-05-10,C0074,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001321,2025-05-10,C0156,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001322,2025-05-10,C0062,Domestic,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN001323,2025-05-10,C0115,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001324,2025-05-10,C0080,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001325,2025-05-10,C0024,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001326,2025-05-10,C0197,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001327,2025-05-10,C0188,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001328,2025-05-10,C0156,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001329,2025-05-10,C0085,Asia-Pacific,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001330,2025-05-10,C0149,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001331,2025-05-10,C0162,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001332,2025-05-10,C0103,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001333,2025-05-10,C0060,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001334,2025-05-10,C0113,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001335,2025-05-10,C0067,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001336,2025-05-11,C0080,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001337,2025-05-11,C0147,Europe,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN001338,2025-05-11,C0131,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001339,2025-05-11,C0005,Asia-Pacific,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN001340,2025-05-11,C0042,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001341,2025-05-11,C0006,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001342,2025-05-11,C0193,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001343,2025-05-11,C0126,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001344,2025-05-11,C0178,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001345,2025-05-11,C0181,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001346,2025-05-11,C0098,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001347,2025-05-11,C0041,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001348,2025-05-11,C0145,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001349,2025-05-11,C0142,North America,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001350,2025-05-12,C0053,North America,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001351,2025-05-12,C0001,North America,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001352,2025-05-12,C0153,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001353,2025-05-12,C0031,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001354,2025-05-12,C0043,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001355,2025-05-12,C0068,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001356,2025-05-12,C0087,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001357,2025-05-12,C0109,Europe,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN001358,2025-05-12,C0040,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001359,2025-05-12,C0030,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001360,2025-05-12,C0065,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN001361,2025-05-12,C0109,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001362,2025-05-12,C0003,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001363,2025-05-13,C0039,Europe,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001364,2025-05-13,C0064,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001365,2025-05-13,C0176,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001366,2025-05-13,C0018,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001367,2025-05-13,C0092,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001368,2025-05-14,C0014,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001369,2025-05-14,C0117,Domestic,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001370,2025-05-14,C0200,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001371,2025-05-14,C0029,North America,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001372,2025-05-14,C0045,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001373,2025-05-14,C0187,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001374,2025-05-14,C0193,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001375,2025-05-14,C0110,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001376,2025-05-15,C0078,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001377,2025-05-15,C0026,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001378,2025-05-15,C0046,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001379,2025-05-15,C0062,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001380,2025-05-15,C0022,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001381,2025-05-15,C0120,North America,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN001382,2025-05-15,C0070,North America,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN001383,2025-05-15,C0178,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001384,2025-05-15,C0066,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001385,2025-05-15,C0089,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001386,2025-05-15,C0119,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001387,2025-05-15,C0119,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001388,2025-05-15,C0107,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001389,2025-05-15,C0004,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001390,2025-05-16,C0119,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001391,2025-05-16,C0026,North America,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN001392,2025-05-16,C0181,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001393,2025-05-16,C0033,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001394,2025-05-16,C0122,Europe,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN001395,2025-05-17,C0008,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001396,2025-05-17,C0103,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001397,2025-05-17,C0087,North America,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001398,2025-05-17,C0083,North America,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN001399,2025-05-17,C0112,Europe,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN001400,2025-05-17,C0147,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001401,2025-05-17,C0112,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001402,2025-05-17,C0194,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001403,2025-05-17,C0163,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001404,2025-05-17,C0020,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001405,2025-05-18,C0172,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001406,2025-05-18,C0161,Europe,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001407,2025-05-18,C0143,Domestic,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN001408,2025-05-18,C0040,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001409,2025-05-18,C0146,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001410,2025-05-18,C0063,Domestic,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN001411,2025-05-18,C0166,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001412,2025-05-18,C0088,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001413,2025-05-19,C0177,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001414,2025-05-19,C0115,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001415,2025-05-19,C0065,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001416,2025-05-19,C0111,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001417,2025-05-19,C0193,Europe,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN001418,2025-05-19,C0051,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001419,2025-05-19,C0158,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001420,2025-05-19,C0023,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001421,2025-05-19,C0094,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001422,2025-05-19,C0070,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001423,2025-05-19,C0055,Europe,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN001424,2025-05-19,C0131,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001425,2025-05-19,C0149,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001426,2025-05-20,C0195,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001427,2025-05-20,C0055,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001428,2025-05-20,C0018,Europe,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN001429,2025-05-20,C0050,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001430,2025-05-20,C0141,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001431,2025-05-20,C0152,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001432,2025-05-20,C0058,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001433,2025-05-20,C0178,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001434,2025-05-20,C0191,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001435,2025-05-20,C0047,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001436,2025-05-20,C0133,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001437,2025-05-21,C0076,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001438,2025-05-21,C0154,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001439,2025-05-21,C0034,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001440,2025-05-21,C0120,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001441,2025-05-21,C0173,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001442,2025-05-21,C0194,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001443,2025-05-21,C0168,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001444,2025-05-21,C0168,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001445,2025-05-21,C0182,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001446,2025-05-21,C0152,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001447,2025-05-21,C0099,Domestic,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN001448,2025-05-21,C0101,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001449,2025-05-21,C0119,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001450,2025-05-21,C0065,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001451,2025-05-21,C0093,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001452,2025-05-22,C0023,North America,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001453,2025-05-22,C0058,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001454,2025-05-22,C0099,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001455,2025-05-22,C0139,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001456,2025-05-22,C0073,Asia-Pacific,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN001457,2025-05-22,C0036,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001458,2025-05-22,C0030,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN001459,2025-05-22,C0009,North America,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN001460,2025-05-22,C0084,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001461,2025-05-23,C0182,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001462,2025-05-23,C0062,Domestic,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001463,2025-05-23,C0123,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001464,2025-05-23,C0199,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001465,2025-05-23,C0121,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001466,2025-05-23,C0164,Asia-Pacific,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN001467,2025-05-23,C0153,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001468,2025-05-23,C0190,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001469,2025-05-23,C0151,Domestic,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN001470,2025-05-23,C0123,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001471,2025-05-23,C0138,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001472,2025-05-23,C0090,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001473,2025-05-23,C0194,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001474,2025-05-23,C0091,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001475,2025-05-23,C0173,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001476,2025-05-24,C0136,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001477,2025-05-24,C0082,Europe,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN001478,2025-05-24,C0174,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN001479,2025-05-24,C0094,Domestic,112,Standing Desk Frame,3,350,0.1,945.0,600,345.0
TXN001480,2025-05-24,C0064,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001481,2025-05-24,C0037,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001482,2025-05-24,C0073,Asia-Pacific,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN001483,2025-05-24,C0005,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN001484,2025-05-24,C0150,Europe,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN001485,2025-05-24,C0097,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001486,2025-05-25,C0147,Europe,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001487,2025-05-25,C0171,Asia-Pacific,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001488,2025-05-25,C0098,Domestic,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN001489,2025-05-25,C0007,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001490,2025-05-25,C0095,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN001491,2025-05-25,C0195,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001492,2025-05-25,C0090,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001493,2025-05-25,C0182,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001494,2025-05-25,C0192,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001495,2025-05-25,C0107,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001496,2025-05-25,C0051,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001497,2025-05-25,C0015,Europe,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN001498,2025-05-25,C0182,North America,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN001499,2025-05-25,C0200,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001500,2025-05-25,C0123,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001501,2025-05-26,C0058,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001502,2025-05-26,C0092,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001503,2025-05-26,C0196,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001504,2025-05-26,C0093,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN001505,2025-05-26,C0176,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN001506,2025-05-26,C0070,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001507,2025-05-26,C0110,Asia-Pacific,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN001508,2025-05-26,C0098,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001509,2025-05-26,C0143,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001510,2025-05-27,C0103,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001511,2025-05-27,C0142,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN001512,2025-05-27,C0086,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN001513,2025-05-27,C0036,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN001514,2025-05-27,C0075,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN001515,2025-05-27,C0177,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN001516,2025-05-27,C0057,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001517,2025-05-27,C0020,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN001518,2025-05-27,C0112,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN001519,2025-05-28,C0072,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN001520,2025-05-28,C0166,North America,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN001521,2025-05-28,C0028,Domestic,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN001522,2025-05-28,C0069,Asia-Pacific,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN001523,2025-05-28,C0060,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN001524,2025-05-28,C0173,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
